age_head,sex_head,edu_group,marital_head,household_size,urban,region,consumption_pc,consumption_per_member,nonfood_share,welfare_ratio,age_group,hh_size_group,education_head,target,welfare_pc,hpline,spline,wgt
15.0,0.0,0,,5.0,0.0,4,2691.044010416667,32292.528125,1.0,1.443825094592213,0.0,1.0,1.0,2,44197.58984375,30611.45703125,40558.76171875,910.868272918113
15.0,0.0,0,,6.0,0.0,2,2849.2408854166665,34190.890625,1.0,1.371973422430557,0.0,2.0,1.0,2,41998.10546875,30611.45703125,41245.17578125,888.204769776538
15.0,1.0,0,,6.0,0.0,1,3967.1145833333335,47605.375,1.0,2.082881805002289,0.0,2.0,1.0,2,63760.046875,30611.45703125,42584.00390625,1262.68793000973
15.0,1.0,0,,1.0,0.0,1,9161.08203125,109932.984375,1.0,4.641039602589563,0.0,0.0,1.0,2,142068.984375,30611.45703125,42584.00390625,10101.5034400778
15.0,0.0,0,,4.0,0.0,4,5922.889322916667,71074.671875,1.0,3.221970225863912,0.0,1.0,1.0,2,98629.203125,30611.45703125,40558.76171875,828.062093840921
15.0,1.0,0,12.0,14.0,0.0,4,2794.8675595238096,33538.41071428572,1.0,1.436053290402784,0.0,3.0,2.0,2,43959.68359375,30611.45703125,40558.76171875,4554.34151612507
15.0,1.0,0,,5.0,1.0,1,10208.691666666668,122504.3,1.0,5.538924930195535,0.0,1.0,1.0,2,169554.5625,30611.45703125,46233.65234375,1443.0719439578
15.0,0.0,0,,3.0,0.0,2,7797.038194444444,93564.45833333333,1.0,3.6674789731632598,0.0,1.0,1.0,2,112266.875,30611.45703125,41245.17578125,888.204769776538
15.0,0.0,0,,9.0,1.0,4,4874.012152777777,58488.145833333336,1.0,2.3529461306422115,0.0,3.0,1.0,2,72027.109375,30611.45703125,43190.125,910.868348685363
15.0,0.0,0,,3.0,0.0,3,4112.423177083333,49349.078125,1.0,2.015839147235136,0.0,1.0,1.0,2,61707.7734375,30611.45703125,41684.78515625,1048.74542434118
15.0,1.0,0,,4.0,0.0,4,5280.439778645833,63365.27734375,1.0,2.185661695037844,0.0,1.0,1.0,2,66906.2890625,30611.45703125,40558.76171875,9108.68303225013
15.0,0.0,0,,5.0,0.0,3,1464.2428385416667,17570.9140625,1.0,0.6704957409099151,0.0,1.0,2.0,0,20524.8515625,30611.45703125,41684.78515625,1310.9318735401
15.0,1.0,0,,5.0,0.0,2,6077.369791666667,72928.4375,1.0,3.4443200838942425,0.0,1.0,1.0,2,105435.65625,30611.45703125,41245.17578125,8882.04769776538
15.0,0.0,0,,4.0,0.0,4,5646.802083333333,67761.625,1.0,2.425977406079959,0.0,1.0,1.0,2,74262.703125,30611.45703125,40558.76171875,9108.68303225013
15.0,1.0,0,,6.0,1.0,3,8763.651041666666,105163.8125,1.0,4.81738748500134,0.0,2.0,1.0,2,147467.25,30611.45703125,43537.83203125,5243.72689823317
15.0,1.0,0,,1.0,0.0,3,21331.0234375,255972.28125,1.0,9.681575257834044,0.0,0.0,1.0,2,296367.125,30611.45703125,41684.78515625,655.465936770049
15.0,0.0,0,,2.0,0.0,4,3704.345703125,44452.1484375,1.0,1.542342257730555,0.0,0.0,1.0,2,47213.34375,30611.45703125,40558.76171875,1518.11383870836
15.0,0.0,0,,2.0,0.0,2,4324.9228515625,51899.07421875,1.0,1.826986883102515,0.0,0.0,1.0,2,55926.73046875,30611.45703125,41245.17578125,1110.25596222067
15.0,1.0,0,,10.0,1.0,1,4551.222916666667,54614.675,1.0,2.3840575928155983,0.0,3.0,1.0,2,72979.4765625,30611.45703125,46233.65234375,3905.07534053791
15.0,1.0,0,,4.0,0.0,2,3718.70703125,44624.484375,1.0,1.9734940183369354,0.0,1.0,1.0,2,60411.52734375,30611.45703125,41245.17578125,986.894215676039
15.0,1.0,0,,2.0,0.0,1,7794.839192708333,93538.0703125,1.0,4.063912191781748,0.0,0.0,1.0,2,124402.2734375,30611.45703125,42584.00390625,1010.15031048242
15.0,0.0,0,,6.0,1.0,3,6727.588975694444,80731.06770833333,1.0,3.1635160599719288,0.0,2.0,1.0,2,96839.8359375,30611.45703125,43537.83203125,524.372749416039
15.0,0.0,0,,3.0,0.0,3,14902.934027777777,178835.20833333334,1.0,7.568032444960036,0.0,1.0,2.0,2,231668.5,30611.45703125,41684.78515625,1747.90916888032
15.0,1.0,0,,6.0,0.0,3,1088.1089409722222,13057.307291666666,1.0,0.5351343827685023,0.0,2.0,2.0,0,16381.2431640625,30611.45703125,41684.78515625,582.636404793577
15.0,0.0,0,,7.0,1.0,2,4297.880952380952,51574.57142857143,1.0,1.9156068123492875,0.0,2.0,1.0,2,58639.515625,30611.45703125,44187.7421875,4014.34984954553
15.0,0.0,0,8.0,5.0,0.0,4,18624.620833333334,223495.45,1.0,7.726785301612333,0.0,1.0,1.0,2,236528.15625,30611.45703125,40558.76171875,1012.07596823949
15.0,1.0,0,,1.0,0.0,3,6860.248046875,82322.9765625,1.0,3.4754282282739064,0.0,0.0,1.0,2,106387.921875,30611.45703125,41684.78515625,753.134571061014
15.0,1.0,0,,4.0,0.0,4,3710.2639973958335,44523.16796875,1.0,1.764604959871923,0.0,1.0,1.0,2,54017.12890625,30611.45703125,40558.76171875,910.868272918113
15.0,0.0,0,,1.0,0.0,4,11164.9296875,133979.15625,1.0,4.41087608512591,0.0,0.0,1.0,2,135023.34375,30611.45703125,40558.76171875,1821.73669737073
15.0,1.0,0,,6.0,0.0,2,5274.693142361111,63296.317708333336,1.0,3.1413373745762314,0.0,2.0,1.0,2,96160.9140625,30611.45703125,41245.17578125,2293.91413689974
15.0,1.0,0,,6.0,0.0,3,2478.8927951388887,29746.713541666668,1.0,1.3704219710425516,0.0,2.0,1.0,2,41950.61328125,30611.45703125,41684.78515625,582.636367548126
15.0,1.0,0,,4.0,0.0,3,3839.6416015625,46075.69921875,1.0,1.7667621638293363,0.0,1.0,1.0,2,54083.1640625,30611.45703125,41684.78515625,1747.90906539893
15.0,1.0,0,,5.0,0.0,1,2827.5471354166666,33930.565625,1.0,1.2234383495864816,0.0,1.0,1.0,1,37451.23046875,30611.45703125,42584.00390625,2525.37602764623
15.0,1.0,0,,7.0,1.0,1,13747.504464285714,164970.05357142858,1.0,5.728535310193934,0.0,2.0,1.0,2,175358.8125,30611.45703125,46233.65234375,1522.53505690411
15.0,0.0,0,,6.0,0.0,2,5083.214409722223,60998.572916666664,1.0,3.1164437130552503,0.0,2.0,1.0,2,95398.8828125,30611.45703125,41245.17578125,16057.3993981821
15.0,0.0,0,,6.0,0.0,3,4221.127604166667,50653.53125,1.0,2.1286586810774613,0.0,2.0,1.0,2,65161.34375,30611.45703125,41684.78515625,1310.9318735401
15.0,1.0,0,,6.0,0.0,2,1648.4429253472222,19781.315104166668,1.0,1.002275942690473,0.0,2.0,1.0,1,30681.126953125,30611.45703125,41245.17578125,8882.04769776538
15.0,1.0,0,,6.0,0.0,2,3423.9225260416665,41087.0703125,1.0,1.5569100519324044,0.0,2.0,1.0,2,47659.28515625,30611.45703125,41245.17578125,683.234447648066
15.0,0.0,0,,8.0,0.0,4,12542.994791666666,150515.9375,1.0,6.419279035767476,0.0,2.0,1.0,2,196503.484375,30611.45703125,40558.76171875,1821.73669737073
15.0,0.0,0,,9.0,0.0,2,2073.961516203704,24887.538194444445,1.0,1.1577545835639307,0.0,3.0,1.0,1,35440.5546875,30611.45703125,41245.17578125,8882.04769776538
15.0,0.0,0,,2.0,0.0,3,4050.0240885416665,48600.2890625,1.0,1.710860784992547,0.0,0.0,1.0,2,52371.94140625,30611.45703125,41684.78515625,374.551953227042
15.0,0.0,0,,4.0,0.0,4,24958.7265625,299504.71875,1.0,10.0,0.0,1.0,1.0,2,403586.25,30611.45703125,40558.76171875,610.614314472693
15.0,0.0,0,,10.0,0.0,2,3689.4317708333333,44273.18125,1.0,2.0126651671089753,0.0,3.0,1.0,2,61610.61328125,30611.45703125,41245.17578125,683.234447648066
15.0,0.0,0,,7.0,1.0,3,8982.203869047618,107786.44642857143,1.0,3.8054152263507346,0.0,2.0,1.0,2,116489.3046875,30611.45703125,43537.83203125,476.702519784827
15.0,0.0,0,,4.0,0.0,1,4814.14453125,57769.734375,1.0,2.413496376522628,0.0,1.0,1.0,2,73880.640625,30611.45703125,42584.00390625,7810.1511994899
15.0,0.0,0,,8.0,1.0,1,3502.0029296875,42024.03515625,1.0,1.6315584965953693,0.0,2.0,1.0,2,49944.3828125,30611.45703125,46233.65234375,976.268770332719
15.0,0.0,0,,4.0,0.0,4,5444.772786458333,65337.2734375,1.0,2.63906015581125,0.0,1.0,1.0,2,80785.4765625,30611.45703125,40558.76171875,910.868272918113
15.0,1.0,0,,2.0,0.0,1,4506.384440104167,54076.61328125,1.0,2.533896558592939,0.0,0.0,1.0,2,77566.265625,30611.45703125,42584.00390625,2020.30078859163
15.0,1.0,0,,5.0,0.0,3,1614.2356770833333,19370.828125,1.0,0.8120690616628552,0.0,1.0,1.0,0,24858.6171875,30611.45703125,41684.78515625,1048.74542434118
15.0,0.0,0,,3.0,0.0,4,5399.103732638889,64789.244791666664,1.0,2.660483405097637,0.0,1.0,1.0,2,81441.2734375,30611.45703125,40558.76171875,910.868348685363
15.0,0.0,0,,3.0,0.0,4,4126.671006944444,49520.052083333336,1.0,1.700432193675443,0.0,1.0,1.0,2,52052.70703125,30611.45703125,40558.76171875,1518.11383870836
15.0,1.0,0,,3.0,1.0,1,10506.796875,126081.5625,1.0,5.336654359778744,0.0,1.0,1.0,2,163362.765625,30611.45703125,46233.65234375,650.845868489066
15.0,0.0,0,,8.0,0.0,3,5249.910807291667,62998.9296875,1.0,2.574359349982958,0.0,2.0,1.0,2,78804.890625,30611.45703125,41684.78515625,374.551953227042
15.0,1.0,0,,3.0,0.0,1,4714.3359375,56572.03125,1.0,2.1105760672481058,0.0,1.0,1.0,2,64607.80859375,30611.45703125,42584.00390625,3367.16770160808
15.0,1.0,0,,7.0,0.0,1,6227.038318452381,74724.45982142857,1.0,3.485405599644639,0.0,2.0,1.0,2,106693.34375,30611.45703125,42584.00390625,1010.15033945552
15.0,0.0,0,,3.0,0.0,3,4300.687934027777,51608.255208333336,1.0,1.9159796813208085,0.0,1.0,1.0,2,58650.9296875,30611.45703125,41684.78515625,7531.34485470489
15.0,0.0,0,,2.0,0.0,3,7728.575520833333,92742.90625,1.0,3.702557750985034,0.0,0.0,1.0,2,113340.6875,30611.45703125,41684.78515625,5243.72749416039
15.0,0.0,0,,4.0,0.0,2,9387.119791666666,112645.4375,1.0,5.10510655668776,0.0,1.0,1.0,2,156274.75,30611.45703125,41245.17578125,888.204769776538
15.0,1.0,0,,2.0,0.0,4,2819.541015625,33834.4921875,1.0,1.2516951054758527,0.0,0.0,1.0,1,38316.2109375,30611.45703125,40558.76171875,910.868272918113
15.0,1.0,0,,2.0,1.0,1,15510.546875,186126.5625,1.0,9.351655891706192,0.0,0.0,1.0,2,286267.8125,30611.45703125,46233.65234375,7810.15068107583
15.0,0.0,0,8.0,7.0,0.0,1,12377.700892857143,148532.4107142857,1.0,5.765981971874552,0.0,2.0,1.0,2,176505.109375,30611.45703125,42584.00390625,1010.15031048242
15.0,1.0,0,,5.0,1.0,1,6077.876041666666,72934.5125,1.0,2.945006420568892,0.0,1.0,1.0,2,90150.9375,30611.45703125,46233.65234375,3905.07534053791
15.0,0.0,0,,4.0,1.0,3,37666.0,451992.0,1.0,10.0,0.0,1.0,1.0,2,472786.75,30611.45703125,43537.83203125,3765.67285530507
15.0,0.0,0,,13.0,0.0,2,2522.3046875,30267.65625,1.0,1.3030516173414952,0.0,3.0,1.0,1,39888.30859375,30611.45703125,41245.17578125,2220.51192444134
15.0,0.0,0,,4.0,0.0,4,3238.11328125,38857.359375,1.0,1.408979455583228,0.0,1.0,1.0,2,43130.9140625,30611.45703125,40558.76171875,910.868272918113
15.0,0.0,0,,5.0,1.0,4,7579.2625,90951.15,1.0,4.301937093865361,0.0,1.0,1.0,2,131688.5625,30611.45703125,43190.125,1153.38266116192
15.0,0.0,0,,6.0,0.0,4,5630.3984375,67564.78125,1.0,3.038555698036364,0.0,2.0,1.0,2,93014.6171875,30611.45703125,40558.76171875,5190.22232061235
15.0,0.0,0,,3.0,1.0,4,37303.03472222222,447636.4166666667,1.0,10.0,0.0,1.0,1.0,2,544577.1875,30611.45703125,43190.125,1301.24054141752
15.0,1.0,0,,7.0,0.0,3,3579.3988095238096,42952.78571428572,1.0,1.7220616566024798,0.0,2.0,1.0,2,52714.81640625,30611.45703125,41684.78515625,873.954532699463
15.0,0.0,0,,7.0,0.0,3,5553.008556547619,66636.10267857143,1.0,2.82272964332569,0.0,2.0,1.0,2,86407.8671875,30611.45703125,41684.78515625,579.334289546478
15.0,0.0,0,,4.0,0.0,2,7039.15234375,84469.828125,1.0,3.9280914149152437,0.0,1.0,1.0,2,120244.6015625,30611.45703125,41245.17578125,986.894215676039
15.0,0.0,0,,6.0,1.0,3,2863.5418836805557,34362.502604166664,1.0,1.7532339875299447,0.0,2.0,1.0,2,53669.046875,30611.45703125,43537.83203125,836.81621384294
15.0,0.0,0,,4.0,0.0,4,4710.705729166667,56528.46875,1.0,2.8492099758911245,0.0,1.0,1.0,2,87218.46875,30611.45703125,40558.76171875,9108.68303225013
15.0,0.0,0,,6.0,0.0,4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,30611.45703125,40558.76171875,9108.68303225013
15.0,1.0,0,,1.0,1.0,1,44333.703125,532004.4375,1.0,10.0,0.0,0.0,1.0,2,611851.0,30611.45703125,46233.65234375,7559.3752594083
15.0,0.0,0,,2.0,0.0,2,6718.671875,80624.0625,1.0,2.838183671274019,0.0,0.0,1.0,2,86880.9375,30611.45703125,41245.17578125,986.894154846295
15.0,1.0,0,,8.0,0.0,2,2402.734375,28832.8125,1.0,1.3125262153556936,0.0,2.0,1.0,1,40178.33984375,30611.45703125,41245.17578125,986.894154846295
15.0,0.0,0,,5.0,1.0,1,17986.704166666666,215840.45,1.0,9.105153005799886,0.0,1.0,1.0,2,278722.0,30611.45703125,46233.65234375,2603.38347395626
15.0,0.0,0,,2.0,0.0,1,5788.532552083333,69462.390625,1.0,2.7731339866749747,0.0,0.0,1.0,2,84889.671875,30611.45703125,42584.00390625,1443.07211158458
15.0,1.0,0,,5.0,0.0,2,5634.9984375,67619.98125,1.0,2.986286920504259,0.0,1.0,1.0,2,91414.59375,30611.45703125,41245.17578125,888.204769776538
15.0,1.0,0,,7.0,0.0,2,1951.3385416666667,23416.0625,1.0,1.084339082091532,0.0,2.0,1.0,1,33193.19921875,30611.45703125,41245.17578125,634.432021861629
15.0,1.0,0,,5.0,1.0,4,8423.226041666667,101078.7125,1.0,4.747193688841737,0.0,1.0,1.0,2,145318.515625,30611.45703125,43190.125,9108.68242611213
15.0,0.0,0,,4.0,0.0,3,3669.6725260416665,44036.0703125,1.0,1.7640622453832582,0.0,1.0,1.0,2,54000.515625,30611.45703125,41684.78515625,5243.72689823317
15.0,0.0,0,,11.0,0.0,3,1524.763612689394,18297.163352272728,1.0,0.7259443047071964,0.0,3.0,1.0,0,22222.212890625,30611.45703125,41684.78515625,1747.90906539893
15.0,0.0,0,,8.0,0.0,2,1564.888671875,18778.6640625,1.0,0.8999133290193507,0.0,2.0,1.0,0,27547.658203125,30611.45703125,41245.17578125,555.127981110336
15.0,0.0,0,,7.0,1.0,1,4485.824776785715,53829.89732142857,1.0,2.4655329084941005,0.0,2.0,1.0,2,75473.5546875,30611.45703125,46233.65234375,1122.388809341
15.0,0.0,0,,4.0,0.0,3,3912.6565755208335,46951.87890625,1.0,1.8959414833064572,0.0,1.0,1.0,2,58037.53125,30611.45703125,41684.78515625,5243.72749416039
15.0,0.0,0,,4.0,0.0,2,7526.321614583333,90315.859375,1.0,3.494519834217504,0.0,1.0,1.0,2,106972.34375,30611.45703125,41245.17578125,986.894215676039
15.0,0.0,0,,7.0,0.0,2,7786.696428571428,93440.35714285714,1.0,3.324278733975854,0.0,2.0,1.0,2,101761.015625,30611.45703125,41245.17578125,986.894215676039
15.0,1.0,0,,11.0,0.0,4,3273.612215909091,39283.34659090909,1.0,1.6537810789541754,0.0,3.0,1.0,2,50624.6484375,30611.45703125,40558.76171875,9108.68242611213
15.0,0.0,0,,3.0,0.0,3,7819.920138888889,93839.04166666667,1.0,3.2027428455925597,0.0,1.0,1.0,2,98040.625,30611.45703125,41684.78515625,873.954607190366
15.0,1.0,0,,7.0,0.0,3,2573.6037946428573,30883.245535714286,1.0,1.600052216968907,0.0,2.0,1.0,2,48979.9296875,30611.45703125,41684.78515625,1747.90906539893
15.0,0.0,0,12.0,6.0,0.0,2,2613.3806423611113,31360.567708333332,1.0,1.295778885892524,0.0,2.0,2.0,1,39665.6796875,30611.45703125,41245.17578125,4441.02384888269
15.0,0.0,0,,10.0,0.0,4,1886.3334635416666,22636.0015625,1.0,0.8785057754494239,0.0,3.0,1.0,0,26892.341796875,30611.45703125,40558.76171875,1301.24038988302
15.0,1.0,0,,19.0,1.0,1,6322.348684210527,75868.18421052632,1.0,2.940023604826267,0.0,3.0,1.0,2,89998.40625,30611.45703125,46233.65234375,3806.33800751256
15.0,1.0,0,,6.0,0.0,4,3312.7608506944443,39753.130208333336,1.0,1.5666031139025383,0.0,2.0,1.0,2,47956.00390625,30611.45703125,40558.76171875,9108.68303225013
15.0,0.0,0,,4.0,1.0,3,14781.8359375,177382.03125,1.0,6.625651420085898,0.0,1.0,1.0,2,202820.84375,30611.45703125,43537.83203125,3765.67285530507
15.0,0.0,0,,5.0,0.0,3,4439.016145833333,53268.19375,1.0,1.9753954969627512,0.0,1.0,1.0,2,60469.734375,30611.45703125,41684.78515625,5243.72749416039
15.0,0.0,0,,8.0,0.0,4,7297.975260416667,87575.703125,1.0,3.9290380069859974,0.0,2.0,1.0,2,120273.578125,30611.45703125,40558.76171875,1301.24054141752
15.0,0.0,0,,8.0,0.0,2,2198.3172200520835,26379.806640625,1.0,1.036867898087075,0.0,2.0,2.0,1,31740.037109375,30611.45703125,41245.17578125,986.894215676039
15.0,0.0,0,,9.0,0.0,4,7102.450231481482,85229.40277777778,1.0,3.528082635522622,0.0,3.0,1.0,2,107999.75,30611.45703125,40558.76171875,1821.73669737073
15.0,0.0,0,,4.0,0.0,4,5972.81640625,71673.796875,1.0,3.275645747934705,0.0,1.0,1.0,2,100272.2890625,30611.45703125,40558.76171875,910.868348685363
15.0,1.0,0,,4.0,0.0,3,3360.1526692708335,40321.83203125,1.0,2.2881537026641756,0.0,1.0,1.0,2,70043.71875,30611.45703125,41684.78515625,655.465936770049
15.0,1.0,0,,1.0,1.0,1,8809.828125,105717.9375,1.0,3.9499140755229387,0.0,0.0,1.0,2,120912.625,30611.45703125,46233.65234375,7810.15068107583
15.0,1.0,0,,3.0,0.0,3,5845.458767361111,70145.50520833333,1.0,2.49311653507999,0.0,1.0,1.0,2,76317.9296875,30611.45703125,41684.78515625,749.103906454083
15.0,1.0,0,,4.0,0.0,1,3769.4791666666665,45233.75,1.0,1.9957328068420053,0.0,1.0,1.0,2,61092.2890625,30611.45703125,42584.00390625,1443.0719439578
15.0,1.0,0,,2.0,0.0,3,2220.6827799479165,26648.193359375,1.0,1.0563830331601998,0.0,0.0,1.0,1,32337.423828125,30611.45703125,41684.78515625,524.372749416039
15.0,1.0,0,,4.0,0.0,1,1982.0768229166667,23784.921875,1.0,0.9043490916199804,0.0,1.0,1.0,0,27683.443359375,30611.45703125,42584.00390625,1683.58401843082
15.0,0.0,0,,4.0,1.0,1,11892.74609375,142712.953125,1.0,6.3024457371646365,0.0,1.0,1.0,2,192927.046875,30611.45703125,46233.65234375,10101.5041105849
15.0,0.0,0,,7.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,30611.45703125,41245.17578125,8882.04769776538
15.0,0.0,0,,3.0,0.0,1,6627.748263888889,79532.97916666667,1.0,3.0480736825838672,0.0,1.0,1.0,2,93305.9765625,30611.45703125,42584.00390625,2525.37586001945
15.0,0.0,0,,6.0,0.0,1,5177.976996527777,62135.723958333336,1.0,2.626105702611091,0.0,2.0,1.0,2,80388.921875,30611.45703125,42584.00390625,1010.15039429581
15.0,0.0,0,,3.0,1.0,2,11610.947048611111,139331.36458333334,1.0,4.976550727215722,0.0,1.0,1.0,2,152339.46875,30611.45703125,44187.7421875,2220.51192444134
15.0,1.0,0,,2.0,1.0,1,19657.927083333332,235895.125,1.0,10.0,0.0,0.0,1.0,2,316538.625,30611.45703125,46233.65234375,3905.07534053791
15.0,0.0,0,,4.0,0.0,2,1589.4358723958333,19073.23046875,1.0,0.8357064916334813,0.0,1.0,1.0,0,25582.193359375,30611.45703125,41245.17578125,888.204708946794
15.0,0.0,0,,2.0,0.0,4,16289.615885416666,195475.390625,1.0,6.881259352828605,0.0,0.0,1.0,2,210645.375,30611.45703125,40558.76171875,910.868348685363
15.0,0.0,0,,6.0,0.0,3,3494.1141493055557,41929.369791666664,1.0,2.0929097089235764,0.0,2.0,1.0,2,64067.015625,30611.45703125,41684.78515625,941.418106838111
15.0,0.0,0,,5.0,0.0,2,3140.49609375,37685.953125,1.0,1.8338589271556696,0.0,1.0,2.0,2,56137.09375,30611.45703125,41245.17578125,8882.04769776538
15.0,1.0,0,,7.0,0.0,2,3922.1934523809523,47066.32142857143,1.0,2.051772129333214,0.0,2.0,1.0,2,62807.734375,30611.45703125,41245.17578125,683.234447648066
15.0,0.0,0,,7.0,0.0,2,4300.618303571428,51607.419642857145,1.0,2.548892220577646,0.0,2.0,1.0,2,78025.3046875,30611.45703125,41245.17578125,986.894215676039
15.0,0.0,0,,3.0,0.0,4,2610.15234375,31321.828125,1.0,1.1734014263705645,0.0,1.0,1.0,1,35919.52734375,30611.45703125,40558.76171875,9108.68303225013
15.0,0.0,0,,8.0,1.0,4,13660.35546875,163924.265625,1.0,7.269309017138063,0.0,2.0,1.0,2,222524.140625,30611.45703125,43190.125,1153.38266116192
15.0,0.0,0,,4.0,1.0,3,5206.2666015625,62475.19921875,1.0,3.1010963649358714,0.0,1.0,1.0,2,94929.078125,30611.45703125,43537.83203125,5243.72749416039
15.0,0.0,0,,7.0,0.0,1,3368.1886160714284,40418.263392857145,1.0,2.09189446404424,0.0,2.0,1.0,2,64035.9375,30611.45703125,42584.00390625,10101.5041105849
15.0,0.0,0,,3.0,1.0,4,6786.266927083333,81435.203125,1.0,3.44621326803575,0.0,1.0,1.0,2,105493.609375,30611.45703125,43190.125,5190.22232061235
15.0,1.0,0,,5.0,0.0,2,5848.449479166667,70181.39375,1.0,2.9747647333329676,0.0,1.0,1.0,2,91061.8828125,30611.45703125,41245.17578125,2960.68240370914
15.0,0.0,0,,8.0,0.0,3,5305.5439453125,63666.52734375,1.0,2.4258429078267136,0.0,2.0,1.0,2,74258.5859375,30611.45703125,41684.78515625,655.465936770049
15.0,0.0,0,,2.0,1.0,1,6288.027994791667,75456.3359375,1.0,2.6411340321032273,0.0,0.0,1.0,2,80848.9609375,30611.45703125,46233.65234375,7810.15068107583
15.0,0.0,0,,1.0,1.0,1,17797.829427083332,213573.953125,1.0,7.031304277031692,0.0,0.0,1.0,2,215238.46875,30611.45703125,46233.65234375,1087.52519718249
15.0,0.0,0,,4.0,0.0,4,22205.5859375,266467.03125,1.0,9.351133211587317,0.0,1.0,1.0,2,286251.8125,30611.45703125,40558.76171875,910.868272918113
15.0,0.0,0,,8.0,0.0,3,3994.2705078125,47931.24609375,1.0,1.9587017626289585,0.0,2.0,1.0,2,59958.71484375,30611.45703125,41684.78515625,5243.72749416039
15.0,0.0,0,,2.0,0.0,3,7927.595703125,95131.1484375,1.0,3.4422878076312573,0.0,0.0,1.0,2,105373.4453125,30611.45703125,41684.78515625,579.334289546478
15.0,0.0,0,,5.0,0.0,4,2861.2520833333333,34335.025,1.0,1.572127623274221,0.0,1.0,1.0,2,48125.1171875,30611.45703125,40558.76171875,9108.68303225013
15.0,0.0,0,,1.0,0.0,4,25906.466145833332,310877.59375,1.0,10.0,0.0,0.0,1.0,2,313300.46875,30611.45703125,40558.76171875,10380.4439504573
15.0,0.0,0,,6.0,0.0,4,4240.566840277777,50886.802083333336,1.0,2.490445966347618,0.0,2.0,1.0,2,76236.1796875,30611.45703125,40558.76171875,910.868348685363
15.0,1.0,0,,9.0,0.0,4,2265.9879918981483,27191.855902777777,1.0,1.239884780680436,0.0,3.0,1.0,1,37954.6796875,30611.45703125,40558.76171875,910.868272918113
15.0,0.0,0,,3.0,0.0,2,2090.2634548611113,25083.161458333332,1.0,0.9306595148645453,0.0,1.0,1.0,0,28488.84375,30611.45703125,41245.17578125,1268.86392206377
15.0,0.0,0,,7.0,0.0,2,2613.3035714285716,31359.64285714286,1.0,1.3483462648597282,0.0,2.0,1.0,2,41274.84375,30611.45703125,41245.17578125,986.894154846295
15.0,1.0,0,,2.0,0.0,1,6724.90625,80698.875,1.0,3.406863468832454,0.0,0.0,1.0,2,104289.0546875,30611.45703125,42584.00390625,1262.68793000973
15.0,0.0,0,,5.0,1.0,1,11339.71875,136076.625,1.0,6.323126311086804,0.0,1.0,1.0,2,193560.109375,30611.45703125,46233.65234375,10101.5041105849
15.0,1.0,0,,5.0,0.0,3,3981.5169270833335,47778.203125,1.0,1.8112692181606331,0.0,1.0,1.0,2,55445.58984375,30611.45703125,41684.78515625,2621.86374708019
15.0,1.0,0,,8.0,1.0,3,7170.940755208333,86051.2890625,1.0,3.483911571609537,0.0,2.0,1.0,2,106647.609375,30611.45703125,43537.83203125,684.667821052238
15.0,0.0,0,,4.0,0.0,1,27899.666666666668,334796.0,1.0,10.0,0.0,1.0,1.0,2,346433.28125,30611.45703125,42584.00390625,5050.75205529246
15.0,0.0,0,,4.0,0.0,2,3153.9563802083335,37847.4765625,1.0,1.7919023629454505,0.0,1.0,1.0,2,54852.7421875,30611.45703125,41245.17578125,8882.04769776538
15.0,0.0,0,,11.0,0.0,2,5928.294034090909,71139.52840909091,1.0,3.199445469061382,0.0,3.0,1.0,2,97939.6875,30611.45703125,41245.17578125,740.170613789844
15.0,1.0,0,,2.0,1.0,2,15385.0546875,184620.65625,1.0,6.940139472391682,0.0,0.0,1.0,2,212447.78125,30611.45703125,44187.7421875,2293.91413689974
15.0,0.0,0,,4.0,0.0,4,12118.143229166666,145417.71875,1.0,5.447849961200955,0.0,1.0,1.0,2,166766.625,30611.45703125,40558.76171875,4554.34181919407
15.0,0.0,0,12.0,4.0,0.0,1,8618.229166666666,103418.75,1.0,4.425749499172657,0.0,1.0,1.0,2,135478.640625,30611.45703125,42584.00390625,10101.5034400778
15.0,0.0,0,,5.0,0.0,4,8247.274479166666,98967.29375,1.0,4.41274834164547,0.0,1.0,1.0,2,135080.65625,30611.45703125,40558.76171875,535.804853051728
15.0,1.0,0,,2.0,0.0,2,5077.074869791667,60924.8984375,1.0,2.5720657336605357,0.0,0.0,1.0,2,78734.6796875,30611.45703125,41245.17578125,807.458881615034
15.0,1.0,0,,1.0,0.0,3,4170.933268229167,50051.19921875,1.0,2.113010945018671,0.0,0.0,1.0,2,64682.34375,30611.45703125,41684.78515625,5243.72689823317
